leaf_color,soil_ph,moisture_level,chlorophyll_content,nitrogen_level,sugars,malic_acid,vitamin_c,chlorophyll,anthocyanins,pectin,actinidin,fiber,target
Brown,6.712589421137351,Low,Low,High,2.865915131920793,0.9119424963658792,0.818852342344438,1.0795378739680042,3.9276207438944155,1.068733084508925,1.1778023112969191,2.1923776535678847,50.0
Brown,6.667828994824449,Medium,Normal,Low,3.154444322893191,1.0224867734855139,0.5813754618309476,1.0111908599665644,4.531336818320543,1.6578494972149138,0.6459189546527511,2.19456543098588,66.66666666666666
Yellow,6.577713665371468,High,Low,Adequate,3.3858310116049917,0.8320489493407701,0.6652930702145783,1.538016132046559,4.4211128423924295,1.5825324078445,0.9064717012571465,2.0922510974166593,75.0
Green,7.5,Medium,High,Adequate,2.998772240177963,0.9901459327759461,0.6048471384001143,3.0115259103486856,3.451227279118962,1.3547796461875126,1.0680242932162123,1.8722545599996452,66.66666666666666
Green,6.3545969599279815,Medium,High,High,4.273862535622394,1.0066666145964123,0.47697735779772654,3.502031340706599,4.276888950301949,1.4527348227730295,1.2401656452500494,1.6954943771313578,50.0
Yellow,6.296088456965728,Medium,Normal,High,3.522867806317289,1.2690442725542688,0.5446444727200844,1.910714290641441,4.112545688604571,1.539619841671608,1.399492192600037,2.053721501508163,75.0
Green,5.921625164831972,Low,High,Adequate,2.4961721234627583,1.033614961330589,0.7194271936720126,3.546472681712506,3.8494548228409484,0.802043986146126,1.0126603182444902,2.1473230542366157,50.0
Yellow,5.731076337035565,Medium,Low,Adequate,4.255723547664871,1.0103836752525257,0.45380551518995327,1.5964270148800657,3.6062975061876585,1.2497950435816656,0.9107195723820979,2.228935435289012,66.66666666666666
Green,5.889841311392113,Medium,Low,Low,3.038008025999091,1.144008033330808,0.5074349121522758,3.385282718908931,3.6649288952707257,1.7322550488906496,0.797934031279594,2.3265613567173595,58.333333333333336
Green,6.14065903727836,Low,Low,Adequate,2.9956147200636685,1.1361705218645126,0.5936772203564366,2.7665339282529096,4.203179257571542,1.3795239676643356,1.0997827607592277,2.028578079961098,83.33333333333334
Brown,7.155036547218926,High,High,Adequate,3.9334228436236214,0.981791865737009,0.36046985778990237,0.8521128494726868,3.960781357398644,1.4828156946304376,0.8242904564030409,1.783583392611999,50.0
Brown,6.519581952180929,High,Low,High,2.8433002720881,1.1788456785037598,0.6690994792354861,0.9036323539913869,4.472862906691751,1.4766703356057909,1.2414777524664098,1.9972646751301142,58.333333333333336
Green,6.596665333476366,Medium,Low,Adequate,2.8690692793403607,1.0642705604643892,0.6572223213271245,3.047307694822007,3.6934252137299315,1.6429305543075583,0.8739506223280727,2.536653259773171,75.0
Green,6.451863345898952,Low,Low,High,3.4733393368454486,0.9814673398689988,0.6798936335862136,3.3700625579364525,4.551793926286344,1.41867163622718,1.2195255905750157,2.42884665139757,41.66666666666667
Brown,6.682650496510894,High,Normal,Adequate,3.4210753881319866,1.0009042338122014,0.6506966886917182,1.0372498773503878,4.312774171749128,1.4355680534118391,1.0726443933179197,2.1856179418495283,83.33333333333334
Brown,7.201036073608922,Medium,High,Adequate,3.599468046704349,1.2898701378703887,0.49861251531106277,0.9816061984759732,3.555734826213772,1.5381154579455503,1.0551873705186248,2.0136783584559947,75.0
Brown,5.5030345818659825,Medium,High,Adequate,3.018612623741462,1.0069144013480884,0.493445501968315,0.8761346320016319,3.868296557065098,1.6693301377165506,1.1340388523713847,2.0817441771687224,75.0
Yellow,7.10916865779269,Low,High,Low,2.8457785420247372,1.1522250673012286,0.4949841573756037,1.8981195796289128,3.623914336809913,1.7326171423896468,0.8200584530517242,2.4429398752297167,50.0
Green,5.5,Medium,Normal,High,3.9141027464306,0.8435199471239074,0.45101792530377666,3.3469041488841538,4.062332427743972,1.4362055029393588,1.2616298492446758,2.1419981930514,66.66666666666666
Brown,6.514101355760964,High,High,Low,3.7125053866111304,1.3230609996784521,0.5682814926373961,1.0357940327831667,4.434845735589843,1.40182105278677,0.843884317007413,2.0238989367501294,66.66666666666666
Green,7.5,Low,Normal,Adequate,2.7558548039048407,0.9834011451683018,0.4525277688242677,2.6211652953637743,3.474013407041013,1.4707481963783602,0.9030275397991516,2.3652499397015236,75.0
Yellow,6.840328969765772,High,Normal,Low,3.2193200772467474,1.1800578993487776,0.7230751543284758,1.9198289172339629,3.8016149772839554,1.7670086427995049,0.7898017010237086,1.71046497377837,58.333333333333336
Yellow,6.686529467660319,High,High,High,3.259574827338191,1.0496863743993807,0.6936712827503814,2.0077213959448983,4.1631029171758875,1.6556583250516952,0.9049213975188632,1.899087734397013,75.0
Brown,7.5,High,Low,Adequate,4.06628641352432,1.1777668315584917,0.5424420463363654,1.183962024637336,3.5129938173383266,1.4040474368390643,1.0376880818370953,1.939009676140142,58.333333333333336
Yellow,6.148468550999428,Medium,Low,Low,3.506199323455568,1.1886880440729386,0.8736491731945912,1.6580836287975993,4.883875096871948,1.177190774988877,0.5798736220809545,2.3003252018753524,41.66666666666667
Green,6.7169837112325235,Medium,High,Low,2.740529347170564,1.071067347957979,0.5581735159061131,3.1570697480884315,4.248017070864741,1.7213937735349831,0.8679276688885893,1.987843836103598,75.0
Brown,6.789058548736946,High,High,High,3.5583585650231098,0.7268070903411461,0.7830654496778626,0.93585618903729,4.941863957901449,1.7438500271550366,1.3983973882966725,1.7453943846722328,33.33333333333333
Green,6.238798932886487,High,Normal,Low,3.4906007524053577,1.3182030218816483,0.6313966808063453,2.667949883119767,4.021057683048201,1.277816601940652,0.8398981421025429,1.9615634204006969,83.33333333333334
Green,6.282944910252009,Low,High,High,2.993793397044586,1.072019467539833,0.677288115343429,3.5699535041819983,4.145085551215574,1.4109595298925441,1.2783691512404551,2.005808886458351,58.333333333333336
Yellow,6.228110283388331,Low,Normal,Adequate,2.662714397109107,1.1736012014348134,0.7338249854606861,1.868559110882212,4.771902405825434,1.675304361052227,1.1204871992198384,2.0865011281260215,75.0
Yellow,6.543657487004282,Medium,High,Adequate,3.6391222446597697,1.2383437379816538,0.607470980853886,2.0214770026453093,4.203609733067623,1.5771598835555187,0.9565167664582707,2.1256465683494663,91.66666666666666
Yellow,6.773345802885657,Medium,Low,Low,3.19946428908559,1.0085651705713943,0.5437632378009022,1.4927867310850915,4.762745453078942,1.1011374126523312,0.6982004622677277,2.293534731141351,50.0
Yellow,6.561615136457331,Low,Low,Adequate,3.0144371463307476,1.2034270913208927,0.5619046585872494,1.8105680057308968,4.12732049936049,1.2743929155382674,0.9914012639846141,2.0375934274505285,75.0
Yellow,6.854730908714927,High,High,Adequate,3.1747363013897014,0.950479581175152,0.42830878012630774,1.8567428038914593,4.160390247807473,1.6163244026159815,0.923707514778355,1.98344873036713,75.0
Brown,5.515426357013226,Medium,Normal,Low,2.906274744931775,1.1775085712957096,0.5946116541589157,0.9001385652562448,3.7732992121683813,1.5498416382761768,0.8061409620278547,2.1093393261998727,75.0
Green,6.390874418128582,High,Low,Adequate,4.689304888077437,1.1039405526955743,0.7241013589326132,3.535621847769072,4.131940554934764,1.6332020987809885,1.0254738063017501,2.1485297845763798,66.66666666666666
Green,5.9882903448246765,Low,Normal,Low,3.5280287828736063,1.0155009712999088,0.6825285500483146,2.9116127576803548,3.5259108266920176,1.656113456164126,0.7617425598223753,1.9797340245164496,66.66666666666666
Green,6.650861256341449,Medium,High,High,3.1721275348468354,1.1093984340625997,0.7056421799975581,3.163308705162297,4.530276946477529,1.5483415485197376,1.1143537241551145,1.7593969177735702,58.333333333333336
Green,6.643458714336162,Medium,High,High,3.813201580290776,0.8889613053207697,0.7320747222168997,2.8019069822454,4.316640109378073,1.5840756858173068,0.9415042087296035,2.0020201993221676,83.33333333333334
Yellow,6.442188942521272,Low,Low,High,3.316585505134475,1.1618079855347796,0.6510299008543707,1.4991744212500213,4.214349127125572,1.3860825782415016,1.1797420994901338,2.261487158005857,66.66666666666666
Green,6.755139505266036,Medium,High,Low,2.9499155883803443,1.1825644158045638,0.711136714289765,3.328701633906354,4.001614791026822,1.522848982967605,0.7650522364914466,2.0842370166460213,66.66666666666666
Brown,6.998906359132014,Low,Low,Low,2.6190240474952318,1.169128027980823,0.7798552227025913,1.045488525688523,4.878278440624056,1.5626930002819723,0.7707249335561387,2.348770201922092,50.0
Brown,6.469739738846846,Medium,Normal,Adequate,3.467470650140527,1.4004341655081967,0.6799619438544505,1.0284702024543748,4.939917039799041,1.8411913780485454,1.0731635511557949,2.200510948591682,75.0
Green,5.974152555950149,Low,Low,Adequate,2.9736218297206163,1.081005257178997,0.49308915979451245,2.89985928416474,3.6889206289754646,1.335082805624769,1.1965275392415031,1.9944158120355495,75.0
Green,5.709371214540259,Medium,Low,Adequate,3.039198153464512,1.094775465574419,0.5201796388894631,3.1266586715950564,3.5373283697844737,1.6447692746510523,0.9643120610908784,2.3938077431259925,75.0
Brown,6.518055087665064,High,Normal,Adequate,3.837339679249445,0.8659461197756602,0.7427049963556852,1.1519484925146901,4.341533319520826,1.476888889226645,1.038605328917429,1.9261890936544543,83.33333333333334
Brown,6.62093335075677,High,Low,Adequate,2.8853075127391037,1.414493898308581,0.6059610253096587,0.9179428553033019,4.674623659684946,1.6489382323944546,1.0254039066462428,1.7649683886695382,58.333333333333336
Yellow,6.015238055240011,High,Low,Low,3.5706006722550816,0.8003713209730987,0.7577972958788267,1.867657258597667,4.7404880684625,1.475926517134859,0.8907719891544483,2.1688155996781404,58.333333333333336
Brown,6.8628834115815165,Medium,High,Low,2.704430538574898,1.1457127213399756,0.8699457658859768,1.0242988301210871,4.221749557898725,1.735481028905961,0.7270577620660307,1.943225035747296,58.333333333333336
Yellow,6.270521557087713,Medium,Normal,High,2.7176034625899748,0.9770437852582832,0.7591608348314988,1.711272939523853,4.754620697331968,1.3514910644949663,1.087044999535526,2.0886646442484422,75.0
Yellow,5.671783567414424,High,Low,High,3.2090234925529417,1.1124633225349279,0.6072422312887872,1.4044331057052923,3.7660740257203282,1.528443187004798,1.1010265848757368,1.8856048149340219,58.333333333333336
Yellow,7.128218171172595,High,Normal,High,3.6798464015913557,0.8383881455746818,0.5712869034951754,1.747481572153274,3.8854504102775267,1.587874194975906,0.9278989264083566,2.1009081409822636,66.66666666666666
Yellow,7.071993959601081,Low,Normal,High,2.6369146768015335,1.2783326939541757,0.4700817464776038,1.8912645901678187,3.16752022482992,1.36373561425768,1.19447940904899,2.1969590964191292,58.333333333333336
Yellow,5.5,Low,Low,Low,2.4414809011378624,0.9089640803400921,0.46191762305672285,1.8180342080057306,3.4868150630597765,1.5609291824682128,0.7157881048008475,2.2265157332088004,33.33333333333333
Green,6.218699859173154,Low,High,Low,3.051809712963701,1.3332506226198975,0.5634615370835561,2.4820773609392357,4.342942532423635,1.7013843011690841,0.8200942153843812,1.8723445497674591,75.0
Brown,6.199208159292862,High,Normal,Low,4.176808699554057,0.9144779096287421,0.7210205275733415,1.1496466176944395,4.245245280184101,1.4865762757474297,0.6086070324437742,1.8291757266454043,58.333333333333336
Yellow,7.319744329708751,High,Low,Adequate,3.8010941910488856,1.2950424838208812,0.5049483401441636,2.096063234711896,4.1176772084171,1.6500970130746895,0.9942990866524198,2.1794964884306287,75.0
Brown,6.450353644979172,High,Normal,Adequate,4.312791438821205,0.9338070247221971,0.6568108368889429,0.9868603241222147,4.264743679751434,1.3651399178174117,0.9743829451371088,2.02408536064951,75.0
Brown,5.752060900972291,Low,High,High,3.387304221696932,0.9770780577469652,0.5776790787587579,1.2773291608990172,3.7264659534634306,1.2807107158916842,1.1346044849908503,1.9886474646842252,58.333333333333336
Yellow,6.941052391120439,Medium,High,Adequate,3.005028714996026,1.099630782327176,0.5675536582915574,1.5757944590705553,4.450437172189004,1.639095100479693,1.0998204981386241,2.0764802782250023,83.33333333333334
Green,5.88461222711696,High,High,Low,3.798150320520209,0.9304146593032436,0.4948268580334806,2.542044366202882,3.521638656641185,1.3881628915984643,0.7356312944606942,2.065918690248029,58.333333333333336
Yellow,6.369829754639119,Medium,Low,High,3.163347682577937,0.9245248430839919,0.6955171081792162,1.5368874215155548,4.1661487248900215,1.164656193096151,1.2364477946000791,2.1747905537157712,58.333333333333336
Green,6.115115561059562,Medium,Low,High,3.624839912479224,0.9327317394002891,0.628006074397973,3.088249957792056,5.078430015626406,1.3479500921098098,1.1241803172124865,2.1975023204325663,66.66666666666666
Brown,6.21977245086003,Medium,High,Adequate,3.163275377094572,1.1637711169211882,0.6382803865286645,0.7865982026587621,4.326782131666882,1.769515749552433,1.165904102310225,2.2967784795350052,83.33333333333334
Green,6.968629044781969,Low,Low,High,2.596069256684664,1.0999101202635477,0.5464079482073604,2.888071372844711,4.6889429121991455,1.7120533448756396,1.183564846235237,2.0483543763712024,66.66666666666666
Green,7.260665080666083,Medium,High,Adequate,3.749362376940102,1.1105262455787293,0.523447963438614,4.056438120069068,3.597394950103287,1.2759159459881337,1.0675807975676175,2.299154395219584,75.0
Green,5.862815626810311,High,Low,Adequate,3.659830042318283,1.0350734291278247,0.6886952980081064,2.4586232127600933,3.4761451513725494,1.2076630092437253,1.0609691514143647,2.2175034812146426,66.66666666666666
Brown,6.813038212753908,Low,High,High,2.641129318328677,1.209739979972134,0.610901224427896,0.9343468588500035,4.435736220560183,1.4181528594589032,1.3374754531405828,2.2746048308352167,58.333333333333336
Brown,6.1336231851550025,High,Normal,Adequate,3.3005604279675183,1.3100116062241245,0.533828810345151,0.8756718039911316,4.501677526492187,1.7080918511627852,1.0146083259115948,1.87864614077485,75.0
Green,6.1491640449879625,High,High,Adequate,3.2252349164470675,1.2151234128402453,0.7653949773372545,2.8974658316577724,4.245036713025884,1.4608532797927298,0.8682539105812995,2.0793881674401624,83.33333333333334
Green,6.745318110711358,Low,High,Adequate,2.519370924224502,1.0582056897501342,0.7175690425025789,2.87466343659859,4.147675196005553,1.4625188830472668,1.044298172950685,2.4790476635858862,75.0
Yellow,5.986048617143153,High,Low,Adequate,3.309893249412838,0.8558429832651351,0.5591356598265849,1.609392141756081,3.7285669824311922,1.3771734288352657,1.0277138644765627,1.8257619114830148,66.66666666666666
Green,6.735301300387523,High,Low,High,3.684129334041731,0.7045838600631844,0.5149493837584249,2.9437302862669874,4.4384011974400215,1.4456958486551965,0.8356586271648717,2.4583074263356703,58.333333333333336
Yellow,6.865056678254867,Low,Low,Low,2.903061841267025,1.0870270299253812,0.5305724948482123,1.8829731738058184,4.18482092149424,1.6694816470843348,0.6662460981283522,2.449456664610209,50.0
Green,6.283733869150491,High,Low,Low,3.3271845479918505,0.7013617174216895,0.4908949265223277,3.4987245023284554,4.090316336230056,1.517051511200295,0.856475307980153,2.246392412888366,58.333333333333336
Yellow,7.1635390510068335,Medium,Low,Adequate,3.7982029875188896,1.0601389333328857,0.5788378351035403,1.6902706479161707,3.694305285373287,1.459627410513411,1.142039449479468,1.830650966671128,75.0
Brown,5.863587693969246,High,Low,Adequate,2.635321271492959,1.3805246397613142,0.6317882035651559,1.0006942193210464,3.082118220497342,1.6301379434971606,0.9917300246873738,2.0566835747551706,58.333333333333336
Green,7.172703095305836,Medium,Normal,Adequate,3.3224543660622845,0.8693059898737583,0.5818740846094931,3.1667720982166956,3.5296380462706396,1.514318709567127,1.0809231953587566,2.258513160686321,83.33333333333334
Green,5.528006285257433,High,High,Low,3.4571859278802592,0.8427786103972179,0.7154912157944998,2.5551197700130213,3.636473847358682,1.69004633847171,0.8087327952195151,1.834838793427625,66.66666666666666
Green,7.5,Low,High,Adequate,2.530734757273267,1.2273868458828445,0.5002286703151132,2.945045639581689,4.069171543384979,1.3639974952716956,1.0036407406640269,2.2352463595278937,75.0
Green,6.296898880689084,Low,High,High,3.0112035644835786,0.5388517161419611,0.6243963614531679,2.81800902078746,4.403458782748271,1.554413979727203,1.1828185476124615,2.1215978692966884,66.66666666666666
Yellow,5.918846421806191,High,Normal,High,3.423310786561092,1.17636162807909,0.5495905702255389,1.949905924489359,3.5186783334807723,1.6775143205600092,1.2096866982244854,1.986200720030892,58.333333333333336
Green,6.383664045740001,Low,High,High,3.328946447837002,1.3937018551454987,0.6347551742682355,3.6306571627148996,4.493905080937429,1.810674087658384,1.2466086800876182,1.8761569500851816,50.0
Brown,5.976761028687786,High,Normal,Low,3.9019487066610457,0.9255030181209981,0.5848839818864829,0.9067524960204367,3.4065339959635037,1.2812697992110242,0.7678627693400254,2.3918100092041885,50.0
Brown,6.6934826494272714,Low,Normal,Adequate,3.566207065094635,0.8911520505764234,0.5896416967167406,1.153598827614491,4.327751041922569,1.4652556022664849,1.12466998250161,2.2553551325395307,83.33333333333334
Green,7.183828665735073,Medium,Normal,Adequate,3.0066728277944033,1.218004659519906,0.41447480895517524,2.4749859204690847,3.607911547591801,1.2368140135200854,0.8999794774915033,2.0670109491581106,91.66666666666666
Brown,6.003271886971661,High,High,Adequate,4.134483975488908,0.8658512445147558,0.46317253631092575,1.0240808421570966,4.607739078096086,1.3060398316222324,1.1701144765192666,2.1069647211341533,58.333333333333336
Green,6.789699619587002,Medium,Normal,Low,2.7336580927938314,1.2621637447468923,0.712856388614191,3.0935988514461514,4.177909937206104,1.5037032346385615,0.7827606778601434,2.0464343217732757,75.0
Green,5.7336323155521205,Medium,High,Low,3.1557454002897685,0.8821380143502269,0.4926679991451486,2.4657908002150997,3.598454565656187,1.0946062468820734,0.7958372455499965,1.7384561596574717,50.0
Brown,7.016477366614306,High,High,Low,3.3152912968409214,1.453680467066884,0.4347413117593942,0.9005887862089863,3.1164258092331054,1.5838676226457367,0.7497866286936744,2.3576978166145928,41.66666666666667
Green,6.708118183463798,Medium,Low,Low,3.440978165163764,1.232461129145646,0.5919035023000861,2.6667404956310476,4.570504571326975,1.6114343167033034,0.8327537769235586,2.143768538777146,75.0
Brown,7.0380916606651605,High,Low,High,3.7744413512271637,1.10760876203796,0.7157278712335907,0.8426320924587968,3.537781196974149,1.484717429809393,1.1548008513828993,2.2908762660836337,58.333333333333336
Yellow,6.438826548679447,Medium,Normal,Low,2.8397521627088116,1.4421509886184711,0.5378017267880185,1.190094238832016,5.0218245585122485,1.3319207321979434,0.7619659816227208,2.0091540439052404,66.66666666666666
Green,6.282421701072624,High,Normal,Low,3.809604556553144,1.3063087415703405,0.7399910683384782,2.9253901986367405,4.5159406658517165,1.4512166568536535,0.8490376897575633,2.1184276380382236,75.0
Yellow,6.908058718028666,High,High,Low,3.352584803548688,1.1737233553886623,0.7063202928594066,1.731777494690481,4.113892780566922,1.9233255666345315,0.8928942160847714,2.1639847200004567,58.333333333333336
Brown,5.8459757392207905,Low,Normal,Adequate,2.5859529504173904,0.7273560132523038,0.6607289536211824,0.9886449432873509,3.3047048172029787,1.395925043966174,0.8957894424245137,2.3062316067971604,58.333333333333336
Yellow,5.628587834133213,High,Normal,Adequate,3.5148162006573767,0.9597011917861228,0.5289216415547275,1.9107982819374085,3.7786589814340608,1.3424272442024345,1.0825578246593572,2.4585992841475575,66.66666666666666
Yellow,6.497519007979981,High,High,Adequate,2.8701885690004922,1.3170819177741013,0.48836211617262415,1.3430554228924907,4.992822340150839,1.0375732410123166,1.1247891670421337,2.030249703609759,58.333333333333336
Brown,6.305201696570604,Medium,Normal,High,3.572522539995509,0.8399747913584799,0.7691799835258839,0.954273985854508,4.891754039862715,1.7087764911846766,0.9882008440624093,2.0304766441103745,75.0
Yellow,6.776916665890773,High,Normal,High,3.495526843405644,0.9468553453394591,0.6325195453375931,2.287595360229431,3.999811888314679,1.251958315376065,1.0984711236217433,2.0508582378233364,83.33333333333334
Yellow,7.045775712156998,Low,High,Low,2.867851576152706,0.895580442498678,0.6547016816830756,1.9362187417221852,3.6548892458071656,1.5176436716605133,0.8979065243734322,1.9807398706739723,58.333333333333336
Brown,6.766507039575569,Medium,High,Adequate,3.1651333491653975,1.1804713652642485,0.7497565782642863,1.1070956403073235,4.771916685476947,1.9213357880739577,1.0373155600565065,2.62929267728177,58.333333333333336
Yellow,7.005951655913373,Medium,Low,High,3.858740034676714,1.2927223621725763,0.6296282633142568,1.5365151630046243,3.237886877703982,1.5738632600424567,1.4051148804821336,1.7636822553808402,41.66666666666667
Brown,6.660526166666082,Low,High,Adequate,3.4267959679787356,1.2929197837182476,0.9205329880257921,0.9764915314816422,4.74233118912216,1.5716376997840988,0.9822690445128366,2.6372795566966074,50.0
Yellow,6.747297874160549,Medium,Low,High,3.7403044373596748,0.9294361207855473,0.6910197849385554,1.2670292614845486,4.1680799778586355,1.4348419511702812,1.1368762247053377,2.2277343050520253,75.0
Brown,6.441671395083865,Medium,Normal,High,3.165983342296465,1.1777317044737363,0.8187140576792413,1.0702578768765019,4.328893931198313,1.5627621865275076,1.363363538244554,2.0834845248093026,66.66666666666666
Brown,6.732522730507591,Medium,High,Low,2.753750035004025,0.9200234765908608,0.6154669912567321,1.1680358882427722,4.491288693440926,1.5151355076765685,0.7331508999416514,1.932473631626143,66.66666666666666
Yellow,6.583326414281757,Medium,High,Low,3.1936082228464344,1.0578903000523934,0.7194782536332237,1.4455425021221724,4.752544127106335,1.6080656404619955,0.7804749078897748,2.0919068540146983,58.333333333333336
Yellow,6.662588398264532,Low,High,High,2.9931841514617856,1.2040336197892034,0.604750220847095,1.5066342923225495,4.9055292537402,1.0166985451264778,1.2671380175163593,1.9872508267986004,41.66666666666667
Yellow,6.416637983456581,Low,Normal,Low,3.17253970940158,1.312275067325837,0.7127163822963393,1.743274112964113,4.293432019393667,1.5759008669568726,0.8526770974407132,2.37607182489948,75.0
Green,6.904464600235649,Medium,Low,High,3.3244730964400975,0.6701206012677687,0.7012286047000781,3.055185840677169,4.241718883886243,1.5866937797847918,1.1042816903943284,2.2262058404617173,66.66666666666666
Green,6.1447737250825245,Medium,Normal,High,2.7894022895241655,1.1197269382817,0.4333376802143312,2.804978827543012,4.21974463832322,2.0094678419597347,1.2312821083785057,2.4341833610742043,66.66666666666666
Green,6.490825489547947,Low,Normal,Adequate,2.6872504306775213,1.3814586607059884,0.5927099316977534,2.7064669515086788,4.657262801233802,1.4991436290770703,0.9709096541096373,2.0419187772986813,83.33333333333334
Brown,7.155891950103788,Low,High,Low,2.6545908487503884,1.1464438859350736,0.5607284134385109,0.9034411284143046,3.8688000650915066,1.5443283159007755,0.66538185240799,2.1282684657864577,50.0
Yellow,6.025639088539437,Low,Low,Low,3.074059098146096,1.1165226545586626,0.41168677195679226,1.7397034492988923,4.695156565858441,1.5792659473135713,0.7631136020514888,2.080519322485552,50.0
Brown,5.5,Medium,Normal,Low,3.425438981295987,0.9873985697039264,0.5313740066365333,1.0703364632158434,3.6728431163713484,1.5849014046598493,0.6692569296004001,2.0252380622508697,66.66666666666666
Green,6.683228583148986,Medium,High,Adequate,3.477852755232348,1.3761505935572562,0.7709317318823579,2.9822511920264145,4.52158751953576,1.2532756962625795,0.9340541056785052,1.8941922048615687,83.33333333333334
Yellow,6.371522754823251,High,Normal,Adequate,3.652455776055836,0.9966431809577455,0.8030271131548277,1.7195794435575922,4.323978290297671,1.6636793268643264,0.8798401888168369,2.243874712211974,75.0
Brown,7.00543112018592,Low,Normal,Adequate,2.138688176483288,1.0799701219101345,0.4695799757689411,0.7888894868473175,3.5629817196355824,1.3165225064439219,1.0773824903354652,2.1682058419259804,66.66666666666666
Yellow,6.4347424600515035,Medium,High,Low,2.5096561286900765,1.0059573642936543,0.8100846790902655,1.932082321828032,4.681811268357747,1.5813302517855534,0.8240291154252471,2.090552489321892,58.333333333333336
Brown,6.197830464218344,Low,High,Low,2.829532452717729,1.1216391017029927,0.792892816448656,0.9938331786403691,4.487216341953994,1.3281762559736119,0.9230897499220962,2.2005887920978924,66.66666666666666
Yellow,6.462091302090894,Medium,Low,Low,3.2392311681865573,1.3851303998096394,0.423732023303725,1.658308491366828,4.24385519870612,1.4555099377918292,0.7262587924959256,2.0175715962258267,66.66666666666666
Green,7.046534293306605,Low,Normal,Adequate,3.3313196113750725,0.9187786938846675,0.550421272168589,3.091849802557572,3.8968181850944283,1.405914509440367,1.0123275716716225,2.1030400420085824,75.0
Green,6.787684813596187,Medium,High,Adequate,3.2311180591980126,1.1225106528503734,0.6849072132333165,2.6962284514962334,4.199414263707793,1.4502020656924575,0.8897026594874279,2.27240644391665,91.66666666666666
Yellow,5.5,High,High,High,3.090582294421756,1.1782129000431618,0.6766915696103468,1.6626695516041028,3.63933840115815,1.4833944005150377,1.1242101573770864,2.2997294071309904,58.333333333333336
Brown,6.592883746043386,High,Low,Adequate,3.8113525154220422,0.9375335730061306,0.6915023457017585,1.0129105172889907,3.9907929942269487,1.574462779720004,0.9600533310565675,2.405637546543118,66.66666666666666
Green,6.617881066200702,Low,Low,High,2.8737893905688727,1.088196828777856,0.8133104143568857,2.7557203102782846,4.087885692572314,1.480765546562884,1.43683769436216,1.878089192237662,58.333333333333336
Green,6.49087501739974,Medium,High,Low,3.039178085786386,1.4702680238982158,0.5741140146063193,2.4075568631374558,4.406304773846362,1.674903534908274,0.8291112122008446,1.907475051059392,83.33333333333334
Green,6.194555054215705,Medium,Low,Adequate,2.5541602368119563,0.7463021344224097,0.48421458212612495,2.348950013973053,4.170239737254471,1.3932873302368074,0.9872237212097333,1.8696150290784805,83.33333333333334
Yellow,7.097265937253222,Low,High,Low,2.910667322920044,1.0157598523685198,0.48169456311401043,1.8436038924318296,3.5381293220619967,1.5859423356841527,0.8863207740290016,1.9703573064539506,58.333333333333336
Yellow,7.122016974067431,Medium,Normal,Low,3.2915271643917845,1.1501119013860186,0.6819289593012284,1.7434671547760754,3.927582894866464,1.3335023272701092,0.85383961739196,2.0329601129708794,75.0
Brown,5.5,Low,Low,Low,2.5213873305218226,1.024811406133549,0.6233327442005803,0.992023632235439,3.566315783234942,1.8565240406840968,0.7955133610859578,2.1874119384084105,41.66666666666667
Brown,6.101020261129278,Medium,Normal,Low,3.4977431152825105,1.6772494941128224,0.9154707577004166,0.8605836729163511,4.696950247271864,1.58679297848494,0.8540155183445164,2.332909816981344,58.333333333333336
Brown,6.42763467435714,Low,Normal,Adequate,3.1157268475143542,1.2097381472962587,0.5012337610048849,0.9975340797835246,4.142364870537486,1.3605655910993697,0.9694241414602055,2.021228316154631,83.33333333333334
Yellow,6.974254101858335,Medium,Normal,Low,3.2195650329571905,0.8911261674281049,0.7745454177662919,1.6659045356359412,4.581138430213212,1.8469049425976278,1.0388511848828252,2.214794565212701,66.66666666666666
Yellow,6.5174264381958835,Low,High,High,2.884220228859135,0.6326481289359382,0.7430352819750764,1.6239870055630123,4.069937059791362,1.603699568346657,1.3464015388397275,2.3555991344409195,50.0
Brown,6.158203099917539,Medium,Normal,Adequate,3.5784150986656997,1.1680551725503707,0.6286151589120742,0.9909939094575826,4.317572274889736,1.3612829976926482,0.9593407320631235,2.008948460514283,91.66666666666666
Brown,6.854766788653688,High,Normal,Low,3.6817133622636544,0.9488761752384922,0.7453520350828998,1.0355717119831442,4.594533023091331,1.4737502011078352,0.8607393987392895,2.0437405491544487,66.66666666666666
Yellow,6.394331957224503,Medium,Normal,Adequate,2.919097820420656,1.3577797012557307,0.6753961292015834,2.117479626682892,4.404209885588277,1.2724056841166855,1.054889048211567,2.1132229143857857,100.0
Brown,6.44129957042252,Low,High,High,2.808846617903947,1.0450268874179234,0.7106338267095652,1.0678351980061853,4.710959238491795,1.2723459460080533,1.2339731564091039,1.7648758089298877,41.66666666666667
Green,6.486420783297962,High,Normal,Low,3.7650137368518752,0.986329671866094,0.7348604924103941,3.3087225655206542,4.62027969768107,1.741682744886493,0.8411828296173024,2.2022595476658657,66.66666666666666
Yellow,6.787154220419242,Medium,Normal,High,2.387071630267176,0.9829505685710032,0.7678120224780565,1.981977564778676,4.298226300718214,1.320304922823422,1.1025077188956847,1.859030230919061,75.0
